datetime;season;holiday;workingday;weather;temp;atemp;humidity;windspeed;casual;registered;count;test
06/11/2012 23:00;4;0;1;1;12.3;14.395;56;15.0013;19;186;205;VRAI
07/11/2012 00:00;4;0;1;2;12.3;14.395;56;19.0012;49;234;283;VRAI
07/11/2012 01:00;4;0;1;2;11.48;13.635;61;16.9979;6;86;92;VRAI
07/11/2012 02:00;4;0;1;2;11.48;12.88;56;19.9995;6;68;74;VRAI
07/11/2012 03:00;4;0;1;2;11.48;12.88;52;22.0028;2;9;11;VRAI
07/11/2012 04:00;4;0;1;2;11.48;12.88;52;19.9995;0;9;9;VRAI
07/11/2012 05:00;4;0;1;2;11.48;12.88;52;22.0028;0;27;27;VRAI
07/11/2012 06:00;4;0;1;2;10.66;12.12;56;19.0012;3;115;118;VRAI
07/11/2012 07:00;4;0;1;2;10.66;11.365;56;19.9995;5;314;319;VRAI
07/11/2012 08:00;4;0;1;2;10.66;12.12;60;19.0012;18;583;601;VRAI
07/11/2012 09:00;4;0;1;2;10.66;12.12;60;19.0012;17;351;368;VRAI
07/11/2012 10:00;4;0;1;2;11.48;12.88;56;19.9995;27;151;178;VRAI
07/11/2012 11:00;4;0;1;2;13.12;14.395;51;23.9994;15;132;147;VRAI
07/11/2012 12:00;4;0;1;2;13.12;15.15;53;19.0012;24;188;212;VRAI
07/11/2012 13:00;4;0;1;2;13.12;15.15;53;16.9979;23;158;181;VRAI
07/11/2012 14:00;4;0;1;2;13.12;14.395;53;23.9994;19;142;161;VRAI
07/11/2012 15:00;4;0;1;2;13.12;15.15;53;19.9995;20;178;198;VRAI
07/11/2012 16:00;4;0;1;2;13.12;14.395;53;23.9994;23;250;273;VRAI
07/11/2012 17:00;4;0;1;2;13.12;14.395;53;26.0027;16;501;517;VRAI
07/11/2012 18:00;4;0;1;2;13.12;14.395;53;23.9994;17;448;465;VRAI
07/11/2012 19:00;4;0;1;2;12.3;13.635;56;19.9995;17;302;319;VRAI
07/11/2012 20:00;4;0;1;2;13.12;15.15;49;22.0028;7;249;256;VRAI
07/11/2012 21:00;4;0;1;2;13.12;15.15;49;19.9995;5;121;126;VRAI
07/11/2012 22:00;4;0;1;3;12.3;14.395;56;16.9979;4;56;60;VRAI
07/11/2012 23:00;4;0;1;3;11.48;13.635;65;15.0013;3;37;40;VRAI
08/11/2012 00:00;4;0;1;3;11.48;13.635;61;15.0013;1;14;15;VRAI
08/11/2012 01:00;4;0;1;3;12.3;13.635;52;23.9994;1;11;12;VRAI
08/11/2012 02:00;4;0;1;2;12.3;14.395;49;15.0013;1;5;6;VRAI
08/11/2012 04:00;4;0;1;2;12.3;14.395;45;19.0012;1;9;10;VRAI
08/11/2012 05:00;4;0;1;2;12.3;14.395;42;15.0013;0;35;35;VRAI
08/11/2012 06:00;4;0;1;1;12.3;14.395;39;15.0013;2;122;124;VRAI
08/11/2012 07:00;4;0;1;1;11.48;12.88;36;26.0027;12;411;423;VRAI
08/11/2012 08:00;4;0;1;1;12.3;14.395;33;19.0012;16;652;668;VRAI
08/11/2012 09:00;4;0;1;1;13.12;14.395;31;23.9994;22;253;275;VRAI
08/11/2012 10:00;4;0;1;1;13.12;15.15;31;22.0028;13;148;161;VRAI
08/11/2012 11:00;4;0;1;1;14.76;16.665;29;26.0027;16;155;171;VRAI
08/11/2012 12:00;4;0;1;1;16.4;20.455;24;32.9975;33;202;235;VRAI
08/11/2012 13:00;4;0;1;1;18.04;21.97;18;27.9993;33;195;228;VRAI
08/11/2012 14:00;4;0;1;1;18.04;21.97;18;27.9993;33;149;182;VRAI
08/11/2012 15:00;4;0;1;1;18.04;21.97;18;27.9993;32;201;233;VRAI
08/11/2012 16:00;4;0;1;1;17.22;21.21;16;26.0027;18;321;339;VRAI
08/11/2012 17:00;4;0;1;1;16.4;20.455;20;19.9995;36;556;592;VRAI
08/11/2012 18:00;4;0;1;1;16.4;20.455;24;27.9993;16;491;507;VRAI
08/11/2012 19:00;4;0;1;1;15.58;19.695;27;23.9994;14;359;373;VRAI
08/11/2012 20:00;4;0;1;1;15.58;19.695;29;31.0009;10;235;245;VRAI
08/11/2012 21:00;4;0;1;1;14.76;16.665;37;26.0027;11;222;233;VRAI
08/11/2012 22:00;4;0;1;1;13.94;15.15;42;19.9995;14;147;161;VRAI
08/11/2012 23:00;4;0;1;1;13.94;15.15;46;23.9994;5;82;87;VRAI
09/11/2012 00:00;4;0;1;1;13.94;15.15;49;22.0028;9;46;55;VRAI
09/11/2012 01:00;4;0;1;1;13.12;15.15;53;19.0012;3;17;20;VRAI
09/11/2012 02:00;4;0;1;1;13.12;15.15;53;16.9979;1;11;12;VRAI
09/11/2012 03:00;4;0;1;1;13.12;14.395;53;27.9993;3;6;9;VRAI
09/11/2012 04:00;4;0;1;1;13.12;14.395;53;23.9994;0;14;14;VRAI
09/11/2012 05:00;4;0;1;1;12.3;14.395;56;12.998;2;25;27;VRAI
09/11/2012 06:00;4;0;1;1;10.66;13.635;65;7.0015;5;126;131;VRAI
09/11/2012 07:00;4;0;1;1;10.66;13.635;65;8.9981;9;332;341;VRAI
09/11/2012 08:00;4;0;1;1;13.12;15.91;57;11.0014;25;668;693;VRAI
09/11/2012 09:00;4;0;1;1;13.94;15.15;53;27.9993;23;304;327;VRAI
09/11/2012 10:00;4;0;1;1;14.76;16.665;50;22.0028;34;163;197;VRAI
09/11/2012 11:00;4;0;1;1;16.4;20.455;47;19.9995;66;185;251;VRAI
09/11/2012 12:00;4;0;1;1;18.04;21.97;41;22.0028;48;214;262;VRAI
09/11/2012 13:00;4;0;1;1;18.86;22.725;38;19.9995;62;237;299;VRAI
09/11/2012 14:00;4;0;1;1;18.86;22.725;38;12.998;67;207;274;VRAI
09/11/2012 15:00;4;0;1;1;18.86;22.725;36;15.0013;78;278;356;VRAI
09/11/2012 16:00;4;0;1;1;18.86;22.725;38;11.0014;57;377;434;VRAI
09/11/2012 17:00;4;0;1;1;17.22;21.21;44;8.9981;61;593;654;VRAI
09/11/2012 18:00;4;0;1;1;17.22;21.21;44;7.0015;46;450;496;VRAI
09/11/2012 19:00;4;0;1;1;13.94;17.425;71;6.0032;30;331;361;VRAI
09/11/2012 20:00;4;0;1;1;14.76;17.425;66;8.9981;20;235;255;VRAI
09/11/2012 21:00;4;0;1;1;13.94;18.18;76;0;23;176;199;VRAI
09/11/2012 22:00;4;0;1;1;13.94;17.425;71;7.0015;17;146;163;VRAI
09/11/2012 23:00;4;0;1;1;13.12;16.665;81;6.0032;20;142;162;VRAI
10/11/2012 00:00;4;0;0;1;13.12;16.665;76;6.0032;16;106;122;VRAI
10/11/2012 01:00;4;0;0;1;12.3;15.91;81;6.0032;8;68;76;VRAI
10/11/2012 02:00;4;0;0;1;13.12;17.425;81;0;2;42;44;VRAI
10/11/2012 03:00;4;0;0;1;12.3;16.665;81;0;9;11;20;VRAI
10/11/2012 04:00;4;0;0;1;10.66;13.635;87;7.0015;2;4;6;VRAI
10/11/2012 05:00;4;0;0;1;11.48;15.91;87;0;1;9;10;VRAI
10/11/2012 06:00;4;0;0;1;9.84;12.88;93;6.0032;5;11;16;VRAI
10/11/2012 07:00;4;0;0;1;10.66;13.635;87;7.0015;14;57;71;VRAI
10/11/2012 08:00;4;0;0;1;13.12;17.425;76;0;16;130;146;VRAI
10/11/2012 09:00;4;0;0;1;14.76;17.425;66;12.998;43;216;259;VRAI
10/11/2012 10:00;4;0;0;1;16.4;20.455;58;0;86;264;350;VRAI
10/11/2012 11:00;4;0;0;1;16.4;20.455;58;7.0015;143;323;466;VRAI
10/11/2012 12:00;4;0;0;1;19.68;23.485;48;0;258;348;606;VRAI
10/11/2012 13:00;4;0;0;1;21.32;25;39;0;268;383;651;VRAI
10/11/2012 14:00;4;0;0;1;22.14;25.76;37;0;280;347;627;VRAI
10/11/2012 15:00;4;0;0;1;21.32;25;45;0;216;351;567;VRAI
10/11/2012 16:00;4;0;0;1;22.14;25.76;37;0;227;378;605;VRAI
10/11/2012 17:00;4;0;0;1;20.5;24.24;45;12.998;183;318;501;VRAI
10/11/2012 18:00;4;0;0;1;18.04;21.97;54;8.9981;103;256;359;VRAI
10/11/2012 19:00;4;0;0;1;18.86;22.725;51;6.0032;55;228;283;VRAI
10/11/2012 20:00;4;0;0;1;18.04;21.97;54;0;39;153;192;VRAI
10/11/2012 21:00;4;0;0;1;16.4;20.455;66;0;51;169;220;VRAI
10/11/2012 22:00;4;0;0;1;15.58;19.695;71;6.0032;39;154;193;VRAI
10/11/2012 23:00;4;0;0;1;14.76;18.18;71;7.0015;26;120;146;VRAI
11/11/2012 00:00;4;0;0;1;13.94;17.425;81;6.0032;14;110;124;VRAI
11/11/2012 01:00;4;0;0;1;13.94;17.425;76;6.0032;26;82;108;VRAI
11/11/2012 02:00;4;0;0;1;13.12;16.665;87;7.0015;12;58;70;VRAI
11/11/2012 03:00;4;0;0;1;13.94;18.18;81;0;9;39;48;VRAI
11/11/2012 04:00;4;0;0;1;13.12;16.665;81;7.0015;5;6;11;VRAI
11/11/2012 05:00;4;0;0;1;12.3;15.15;87;8.9981;0;12;12;VRAI
11/11/2012 06:00;4;0;0;1;12.3;15.91;87;6.0032;3;16;19;VRAI
11/11/2012 07:00;4;0;0;1;12.3;15.91;89;6.0032;12;56;68;VRAI
11/11/2012 08:00;4;0;0;1;13.12;16.665;87;7.0015;32;87;119;VRAI
11/11/2012 09:00;4;0;0;1;14.76;18.94;77;0;94;179;273;VRAI
11/11/2012 10:00;4;0;0;1;16.4;20.455;69;7.0015;133;272;405;VRAI
11/11/2012 11:00;4;0;0;1;18.86;22.725;59;8.9981;180;324;504;VRAI
11/11/2012 12:00;4;0;0;1;20.5;24.24;48;6.0032;195;390;585;VRAI
11/11/2012 13:00;4;0;0;1;22.14;25.76;45;7.0015;262;424;686;VRAI
11/11/2012 14:00;4;0;0;1;24.6;31.06;33;11.0014;292;362;654;VRAI
11/11/2012 15:00;4;0;0;1;22.96;26.515;37;15.0013;304;420;724;VRAI
11/11/2012 16:00;4;0;0;1;22.14;25.76;42;15.0013;260;393;653;VRAI
11/11/2012 17:00;4;0;0;1;22.14;25.76;45;11.0014;151;342;493;VRAI
11/11/2012 18:00;4;0;0;1;21.32;25;45;8.9981;102;303;405;VRAI
11/11/2012 19:00;4;0;0;1;19.68;23.485;55;8.9981;69;208;277;VRAI
11/11/2012 20:00;4;0;0;1;18.04;21.97;62;11.0014;54;146;200;VRAI
11/11/2012 21:00;4;0;0;1;18.04;21.97;67;15.0013;44;127;171;VRAI
11/11/2012 22:00;4;0;0;1;17.22;21.21;71;12.998;21;113;134;VRAI
11/11/2012 23:00;4;0;0;1;17.22;21.21;71;12.998;16;93;109;VRAI
12/11/2012 00:00;4;1;0;1;17.22;21.21;71;7.0015;6;43;49;VRAI
12/11/2012 01:00;4;1;0;1;16.4;20.455;76;11.0014;4;26;30;VRAI
12/11/2012 02:00;4;1;0;1;16.4;20.455;76;8.9981;6;14;20;VRAI
12/11/2012 03:00;4;1;0;1;16.4;20.455;76;8.9981;1;3;4;VRAI
12/11/2012 04:00;4;1;0;1;16.4;20.455;76;6.0032;1;3;4;VRAI
12/11/2012 05:00;4;1;0;1;15.58;19.695;87;0;1;23;24;VRAI
12/11/2012 06:00;4;1;0;1;15.58;19.695;87;7.0015;7;64;71;VRAI
12/11/2012 07:00;4;1;0;1;16.4;20.455;87;0;16;248;264;VRAI
12/11/2012 08:00;4;1;0;1;17.22;21.21;82;11.0014;50;490;540;VRAI
12/11/2012 09:00;4;1;0;1;18.04;21.97;88;7.0015;60;337;397;VRAI
12/11/2012 10:00;4;1;0;1;19.68;23.485;77;11.0014;82;184;266;VRAI
12/11/2012 11:00;4;1;0;1;21.32;25;72;11.0014;112;255;367;VRAI
12/11/2012 12:00;4;1;0;1;22.96;26.515;64;15.0013;105;314;419;VRAI
12/11/2012 13:00;4;1;0;1;24.6;30.305;60;15.0013;108;312;420;VRAI
12/11/2012 14:00;4;1;0;1;23.78;27.275;60;19.0012;134;310;444;VRAI
12/11/2012 15:00;4;1;0;1;22.96;26.515;64;16.9979;102;280;382;VRAI
12/11/2012 16:00;4;1;0;1;22.96;26.515;64;11.0014;87;347;434;VRAI
12/11/2012 17:00;4;1;0;1;22.96;26.515;64;19.0012;66;530;596;VRAI
12/11/2012 18:00;4;1;0;1;21.32;25;72;8.9981;65;486;551;VRAI
12/11/2012 19:00;4;1;0;1;22.14;25.76;73;19.0012;30;323;353;VRAI
12/11/2012 20:00;4;1;0;2;21.32;25;77;19.0012;31;273;304;VRAI
12/11/2012 21:00;4;1;0;3;22.14;25.76;73;15.0013;10;145;155;VRAI
12/11/2012 22:00;4;1;0;1;21.32;25;77;16.9979;12;100;112;VRAI
12/11/2012 23:00;4;1;0;2;22.14;25.76;77;15.0013;1;62;63;VRAI
13/11/2012 00:00;4;0;1;2;21.32;25;83;19.0012;5;18;23;VRAI
13/11/2012 01:00;4;0;1;3;18.04;21.97;88;43.0006;0;5;5;VRAI
13/11/2012 02:00;4;0;1;3;14.76;15.91;87;30.0026;7;4;11;VRAI
13/11/2012 03:00;4;0;1;3;14.76;16.665;87;23.9994;2;3;5;VRAI
13/11/2012 04:00;4;0;1;2;14.76;16.665;81;26.0027;0;9;9;VRAI
13/11/2012 05:00;4;0;1;2;13.94;15.91;87;19.0012;0;18;18;VRAI
13/11/2012 06:00;4;0;1;3;13.12;14.395;81;31.0009;2;48;50;VRAI
13/11/2012 07:00;4;0;1;3;13.12;15.15;87;16.9979;1;106;107;VRAI
13/11/2012 08:00;4;0;1;3;13.12;15.15;87;16.9979;4;207;211;VRAI
13/11/2012 09:00;4;0;1;3;13.12;15.15;81;22.0028;1;109;110;VRAI
13/11/2012 10:00;4;0;1;3;12.3;13.635;75;26.0027;10;84;94;VRAI
13/11/2012 11:00;4;0;1;1;13.12;15.15;70;16.9979;22;133;155;VRAI
13/11/2012 12:00;4;0;1;1;13.94;15.91;61;19.0012;16;180;196;VRAI
13/11/2012 13:00;4;0;1;1;13.94;15.91;53;16.9979;30;188;218;VRAI
13/11/2012 14:00;4;0;1;1;15.58;19.695;46;26.0027;34;169;203;VRAI
13/11/2012 15:00;4;0;1;1;16.4;20.455;40;19.9995;33;184;217;VRAI
13/11/2012 16:00;4;0;1;1;15.58;19.695;40;19.9995;28;282;310;VRAI
13/11/2012 17:00;4;0;1;1;13.94;15.15;49;23.9994;33;575;608;VRAI
13/11/2012 18:00;4;0;1;1;13.94;15.91;49;19.0012;45;514;559;VRAI
13/11/2012 19:00;4;0;1;1;13.12;14.395;49;23.9994;12;344;356;VRAI
13/11/2012 20:00;4;0;1;1;12.3;13.635;49;23.9994;12;211;223;VRAI
13/11/2012 21:00;4;0;1;1;12.3;13.635;49;23.9994;9;178;187;VRAI
13/11/2012 22:00;4;0;1;1;10.66;11.365;56;22.0028;15;120;135;VRAI
13/11/2012 23:00;4;0;1;1;10.66;11.365;56;19.9995;6;78;84;VRAI
14/11/2012 00:00;4;0;1;1;10.66;12.12;56;19.0012;4;20;24;VRAI
14/11/2012 01:00;4;0;1;1;9.84;10.605;60;19.9995;2;10;12;VRAI
14/11/2012 02:00;4;0;1;1;9.84;10.605;60;19.9995;0;1;1;VRAI
14/11/2012 03:00;4;0;1;1;9.84;11.365;65;15.0013;0;5;5;VRAI
14/11/2012 04:00;4;0;1;1;9.02;11.365;69;12.998;0;6;6;VRAI
14/11/2012 05:00;4;0;1;1;9.02;11.365;69;12.998;0;39;39;VRAI
14/11/2012 06:00;4;0;1;1;9.84;11.365;65;12.998;4;142;146;VRAI
14/11/2012 07:00;4;0;1;1;9.84;10.605;65;19.0012;10;405;415;VRAI
14/11/2012 08:00;4;0;1;1;11.48;12.88;56;19.9995;27;664;691;VRAI
14/11/2012 09:00;4;0;1;1;12.3;13.635;52;26.0027;22;310;332;VRAI
14/11/2012 10:00;4;0;1;1;13.12;14.395;45;23.9994;18;153;171;VRAI
14/11/2012 11:00;4;0;1;1;13.12;15.15;49;16.9979;25;126;151;VRAI
14/11/2012 12:00;4;0;1;1;13.94;16.665;46;0;40;200;240;VRAI
14/11/2012 13:00;4;0;1;1;14.76;16.665;43;16.9979;32;182;214;VRAI
14/11/2012 14:00;4;0;1;1;14.76;17.425;43;8.9981;20;161;181;VRAI
14/11/2012 15:00;4;0;1;1;14.76;16.665;43;19.0012;32;228;260;VRAI
14/11/2012 16:00;4;0;1;1;13.94;17.425;46;7.0015;31;290;321;VRAI
14/11/2012 17:00;4;0;1;1;13.12;15.91;49;12.998;19;564;583;VRAI
14/11/2012 18:00;4;0;1;1;13.12;15.91;53;11.0014;24;543;567;VRAI
14/11/2012 19:00;4;0;1;1;12.3;15.15;52;11.0014;28;368;396;VRAI
14/11/2012 20:00;4;0;1;1;12.3;15.91;52;6.0032;15;252;267;VRAI
14/11/2012 21:00;4;0;1;1;12.3;16.665;56;0;5;208;213;VRAI
14/11/2012 22:00;4;0;1;1;11.48;15.91;61;0;6;167;173;VRAI
14/11/2012 23:00;4;0;1;1;9.84;12.12;70;8.9981;9;78;87;VRAI
15/11/2012 00:00;4;0;1;2;10.66;15.15;65;0;1;33;34;VRAI
15/11/2012 01:00;4;0;1;2;10.66;13.635;65;7.0015;2;14;16;VRAI
15/11/2012 02:00;4;0;1;2;10.66;12.88;70;11.0014;0;7;7;VRAI
15/11/2012 03:00;4;0;1;2;10.66;14.395;70;6.0032;0;2;2;VRAI
15/11/2012 04:00;4;0;1;2;11.48;14.395;65;8.9981;0;5;5;VRAI
15/11/2012 05:00;4;0;1;2;12.3;14.395;61;15.0013;3;34;37;VRAI
15/11/2012 06:00;4;0;1;2;12.3;14.395;65;16.9979;1;146;147;VRAI
15/11/2012 07:00;4;0;1;2;12.3;14.395;65;12.998;7;403;410;VRAI
15/11/2012 08:00;4;0;1;2;12.3;14.395;61;15.0013;21;625;646;VRAI
15/11/2012 09:00;4;0;1;2;13.12;15.91;61;12.998;17;306;323;VRAI
15/11/2012 10:00;4;0;1;2;13.12;16.665;66;8.9981;11;142;153;VRAI
15/11/2012 11:00;4;0;1;2;13.94;16.665;61;8.9981;28;138;166;VRAI
15/11/2012 12:00;4;0;1;2;14.76;18.18;62;7.0015;29;184;213;VRAI
15/11/2012 13:00;4;0;1;2;15.58;19.695;54;7.0015;20;197;217;VRAI
15/11/2012 14:00;4;0;1;2;15.58;19.695;54;11.0014;27;174;201;VRAI
15/11/2012 15:00;4;0;1;2;15.58;19.695;58;11.0014;26;191;217;VRAI
15/11/2012 16:00;4;0;1;2;14.76;17.425;57;12.998;24;318;342;VRAI
15/11/2012 17:00;4;0;1;2;14.76;17.425;57;15.0013;22;541;563;VRAI
15/11/2012 18:00;4;0;1;2;14.76;17.425;57;12.998;10;563;573;VRAI
15/11/2012 19:00;4;0;1;2;13.94;16.665;61;8.9981;11;375;386;VRAI
15/11/2012 20:00;4;0;1;1;13.94;17.425;61;7.0015;23;262;285;VRAI
15/11/2012 21:00;4;0;1;2;13.12;16.665;66;7.0015;20;204;224;VRAI
15/11/2012 22:00;4;0;1;2;13.12;15.91;66;11.0014;10;143;153;VRAI
15/11/2012 23:00;4;0;1;2;13.12;15.91;61;11.0014;7;118;125;VRAI
16/11/2012 00:00;4;0;1;2;13.12;16.665;66;7.0015;7;58;65;VRAI
16/11/2012 01:00;4;0;1;2;12.3;15.91;65;6.0032;5;16;21;VRAI
16/11/2012 02:00;4;0;1;2;12.3;15.15;70;11.0014;0;9;9;VRAI
16/11/2012 03:00;4;0;1;2;12.3;15.15;65;8.9981;0;6;6;VRAI
16/11/2012 04:00;4;0;1;2;12.3;15.91;65;7.0015;0;5;5;VRAI
16/11/2012 05:00;4;0;1;2;12.3;15.91;65;6.0032;2;34;36;VRAI
16/11/2012 06:00;4;0;1;2;12.3;15.91;61;6.0032;4;126;130;VRAI
16/11/2012 07:00;4;0;1;2;12.3;15.15;61;11.0014;5;362;367;VRAI
16/11/2012 08:00;4;0;1;2;13.12;16.665;57;8.9981;17;694;711;VRAI
16/11/2012 09:00;4;0;1;1;13.94;17.425;53;7.0015;21;330;351;VRAI
16/11/2012 10:00;4;0;1;1;13.94;16.665;53;12.998;33;165;198;VRAI
16/11/2012 11:00;4;0;1;1;15.58;19.695;43;15.0013;33;185;218;VRAI
16/11/2012 12:00;4;0;1;1;16.4;20.455;43;19.0012;28;262;290;VRAI
16/11/2012 13:00;4;0;1;1;17.22;21.21;38;12.998;52;226;278;VRAI
16/11/2012 14:00;4;0;1;1;17.22;21.21;35;7.0015;47;204;251;VRAI
16/11/2012 15:00;4;0;1;1;17.22;21.21;38;8.9981;30;237;267;VRAI
16/11/2012 16:00;4;0;1;1;17.22;21.21;35;19.0012;33;350;383;VRAI
16/11/2012 17:00;4;0;1;1;14.76;17.425;46;12.998;41;539;580;VRAI
16/11/2012 18:00;4;0;1;1;13.94;16.665;53;11.0014;22;483;505;VRAI
16/11/2012 19:00;4;0;1;1;14.76;17.425;46;15.0013;26;306;332;VRAI
16/11/2012 20:00;4;0;1;1;14.76;16.665;46;16.9979;20;207;227;VRAI
16/11/2012 21:00;4;0;1;1;13.94;16.665;49;12.998;21;157;178;VRAI
16/11/2012 22:00;4;0;1;1;13.12;15.15;53;16.9979;23;139;162;VRAI
16/11/2012 23:00;4;0;1;1;13.12;15.15;53;15.0013;14;114;128;VRAI
17/11/2012 00:00;4;0;0;1;12.3;15.15;52;11.0014;11;95;106;VRAI
17/11/2012 01:00;4;0;0;1;10.66;12.88;60;12.998;13;74;87;VRAI
17/11/2012 02:00;4;0;0;1;10.66;12.88;65;12.998;8;41;49;VRAI
17/11/2012 03:00;4;0;0;1;10.66;12.88;65;12.998;2;19;21;VRAI
17/11/2012 04:00;4;0;0;1;9.84;11.365;70;12.998;1;6;7;VRAI
17/11/2012 05:00;4;0;0;1;9.84;12.12;70;11.0014;1;10;11;VRAI
17/11/2012 06:00;4;0;0;1;9.84;11.365;70;15.0013;0;21;21;VRAI
17/11/2012 07:00;4;0;0;1;9.84;11.365;70;12.998;8;70;78;VRAI
17/11/2012 08:00;4;0;0;1;10.66;12.88;65;15.0013;30;138;168;VRAI
17/11/2012 09:00;4;0;0;1;13.94;15.91;49;15.0013;48;200;248;VRAI
17/11/2012 10:00;4;0;0;1;14.76;16.665;46;16.9979;62;258;320;VRAI
17/11/2012 11:00;4;0;0;1;15.58;19.695;43;12.998;80;343;423;VRAI
17/11/2012 12:00;4;0;0;1;16.4;20.455;40;11.0014;117;359;476;VRAI
17/11/2012 13:00;4;0;0;1;17.22;21.21;38;16.9979;179;346;525;VRAI
17/11/2012 14:00;4;0;0;1;17.22;21.21;38;12.998;175;380;555;VRAI
17/11/2012 15:00;4;0;0;1;17.22;21.21;35;19.9995;175;374;549;VRAI
17/11/2012 16:00;4;0;0;1;16.4;20.455;40;15.0013;144;325;469;VRAI
17/11/2012 17:00;4;0;0;1;15.58;19.695;40;11.0014;101;302;403;VRAI
17/11/2012 18:00;4;0;0;1;14.76;18.18;50;7.0015;34;237;271;VRAI
17/11/2012 19:00;4;0;0;1;13.94;17.425;53;6.0032;45;208;253;VRAI
17/11/2012 20:00;4;0;0;2;13.94;17.425;66;6.0032;30;142;172;VRAI
17/11/2012 21:00;4;0;0;2;13.12;16.665;57;7.0015;15;124;139;VRAI
17/11/2012 22:00;4;0;0;2;13.12;16.665;57;7.0015;15;130;145;VRAI
17/11/2012 23:00;4;0;0;2;12.3;15.91;70;7.0015;19;114;133;VRAI
18/11/2012 00:00;4;0;0;2;12.3;15.15;70;11.0014;11;118;129;VRAI
18/11/2012 01:00;4;0;0;1;12.3;14.395;70;12.998;14;81;95;VRAI
18/11/2012 02:00;4;0;0;1;11.48;14.395;81;7.0015;8;65;73;VRAI
18/11/2012 03:00;4;0;0;2;12.3;15.15;81;11.0014;9;37;46;VRAI
18/11/2012 04:00;4;0;0;2;12.3;14.395;81;12.998;4;8;12;VRAI
18/11/2012 05:00;4;0;0;1;11.48;14.395;81;8.9981;5;7;12;VRAI
18/11/2012 06:00;4;0;0;1;11.48;13.635;81;11.0014;2;13;15;VRAI
18/11/2012 07:00;4;0;0;1;11.48;13.635;81;12.998;3;39;42;VRAI
18/11/2012 08:00;4;0;0;1;12.3;14.395;75;16.9979;19;100;119;VRAI
18/11/2012 09:00;4;0;0;1;13.12;15.15;70;16.9979;49;155;204;VRAI
18/11/2012 10:00;4;0;0;1;13.94;15.15;66;19.9995;79;250;329;VRAI
18/11/2012 11:00;4;0;0;1;15.58;19.695;62;19.0012;92;267;359;VRAI
18/11/2012 12:00;4;0;0;1;16.4;20.455;62;19.0012;101;341;442;VRAI
18/11/2012 13:00;4;0;0;1;16.4;20.455;62;22.0028;113;334;447;VRAI
18/11/2012 14:00;4;0;0;1;16.4;20.455;62;19.9995;125;303;428;VRAI
18/11/2012 15:00;4;0;0;1;17.22;21.21;54;19.0012;89;318;407;VRAI
18/11/2012 16:00;4;0;0;2;16.4;20.455;62;22.0028;59;313;372;VRAI
18/11/2012 17:00;4;0;0;2;15.58;19.695;66;16.9979;48;232;280;VRAI
18/11/2012 18:00;4;0;0;1;14.76;17.425;66;15.0013;36;240;276;VRAI
18/11/2012 19:00;4;0;0;1;14.76;17.425;66;11.0014;16;194;210;VRAI
18/11/2012 20:00;4;0;0;1;14.76;17.425;66;11.0014;9;120;129;VRAI
18/11/2012 21:00;4;0;0;1;14.76;16.665;66;16.9979;17;93;110;VRAI
18/11/2012 22:00;4;0;0;2;14.76;16.665;66;16.9979;8;66;74;VRAI
18/11/2012 23:00;4;0;0;1;14.76;17.425;66;15.0013;6;53;59;VRAI
19/11/2012 00:00;4;0;1;1;14.76;17.425;66;15.0013;5;22;27;VRAI
19/11/2012 01:00;4;0;1;2;14.76;17.425;66;15.0013;0;19;19;VRAI
19/11/2012 02:00;4;0;1;2;14.76;16.665;66;16.9979;0;5;5;VRAI
19/11/2012 03:00;4;0;1;2;14.76;17.425;66;15.0013;0;2;2;VRAI
19/11/2012 04:00;4;0;1;2;14.76;17.425;66;15.0013;1;11;12;VRAI
19/11/2012 05:00;4;0;1;2;14.76;17.425;66;15.0013;1;38;39;VRAI
19/11/2012 06:00;4;0;1;2;14.76;16.665;66;16.9979;3;128;131;VRAI
19/11/2012 07:00;4;0;1;2;14.76;16.665;66;19.9995;5;381;386;VRAI
19/11/2012 08:00;4;0;1;2;14.76;16.665;66;19.9995;13;650;663;VRAI
19/11/2012 09:00;4;0;1;2;14.76;16.665;66;16.9979;18;260;278;VRAI
19/11/2012 10:00;4;0;1;2;14.76;16.665;66;16.9979;33;106;139;VRAI
19/11/2012 11:00;4;0;1;2;15.58;19.695;66;16.9979;33;164;197;VRAI
19/11/2012 12:00;4;0;1;2;16.4;20.455;62;19.0012;35;207;242;VRAI
19/11/2012 13:00;4;0;1;1;18.04;21.97;54;16.9979;46;205;251;VRAI
19/11/2012 14:00;4;0;1;1;18.04;21.97;54;16.9979;47;170;217;VRAI
19/11/2012 15:00;4;0;1;1;18.04;21.97;54;12.998;44;213;257;VRAI
19/11/2012 16:00;4;0;1;1;17.22;21.21;58;16.9979;55;325;380;VRAI
19/11/2012 17:00;4;0;1;2;17.22;21.21;58;12.998;33;586;619;VRAI
19/11/2012 18:00;4;0;1;2;16.4;20.455;58;16.9979;21;559;580;VRAI
19/11/2012 19:00;4;0;1;2;16.4;20.455;58;19.0012;25;381;406;VRAI
19/11/2012 20:00;4;0;1;2;15.58;19.695;62;16.9979;7;252;259;VRAI
19/11/2012 21:00;4;0;1;2;15.58;19.695;54;15.0013;15;188;203;VRAI
19/11/2012 22:00;4;0;1;1;13.94;17.425;66;7.0015;7;106;113;VRAI
19/11/2012 23:00;4;0;1;1;13.94;17.425;66;7.0015;2;72;74;VRAI
